sls_ord_num,product_key,customer_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO64909,108,14864,25862,2013-08-25,2013-09-01,2013-09-06,35,1,35
SO64932,108,17503,28501,2013-08-25,2013-09-01,2013-09-06,35,1,35
SO64963,137,6222,17220,2013-08-26,2013-09-02,2013-09-07,2295,1,2295
SO64963,106,6222,17220,2013-08-26,2013-09-02,2013-09-07,8,1,8
SO64996,108,3767,14765,2013-08-26,2013-09-02,2013-09-07,35,1,35
SO65013,102,15295,26293,2013-08-26,2013-09-02,2013-09-07,9,1,9
SO65013,106,15295,26293,2013-08-26,2013-09-02,2013-09-07,8,1,8
SO65015,102,11270,22268,2013-08-26,2013-09-02,2013-09-07,9,1,9
SO65018,102,15931,26929,2013-08-26,2013-09-02,2013-09-07,9,1,9
SO65018,108,15931,26929,2013-08-26,2013-09-02,2013-09-07,35,1,35
SO65022,106,123,11121,2013-08-27,2013-09-03,2013-09-08,8,1,8
SO68708,108,5721,16719,2013-10-19,2013-10-26,2013-10-31,35,1,35
SO68716,106,7394,18392,2013-10-19,2013-10-26,2013-10-31,8,1,8
SO68721,102,15663,26661,2013-10-19,2013-10-26,2013-10-31,9,1,9
SO68752,122,15614,26612,2013-10-20,2013-10-27,2013-11-01,5,1,5
SO68752,186,15614,26612,2013-10-20,2013-10-27,2013-11-01,24,1,24
SO68764,108,5154,16152,2013-10-20,2013-10-27,2013-11-01,35,1,35
SO68764,186,5154,16152,2013-10-20,2013-10-27,2013-11-01,24,1,24
SO68770,108,15849,26847,2013-10-20,2013-10-27,2013-11-01,35,1,35
SO68789,194,10233,21231,2013-10-20,2013-10-27,2013-11-01,54,1,54
SO68799,153,7561,18559,2013-10-20,2013-10-27,2013-11-01,1701,1,1701
SO68819,102,2160,13158,2013-10-21,2013-10-28,2013-11-02,9,1,9
SO68819,198,2160,13158,2013-10-21,2013-10-28,2013-11-02,9,1,9
SO68824,137,7175,18173,2013-10-21,2013-10-28,2013-11-02,2295,1,2295
SO68844,108,16217,27215,2013-10-21,2013-10-28,2013-11-02,35,1,35
SO68848,122,12756,23754,2013-10-21,2013-10-28,2013-11-02,5,1,5
SO68854,122,5936,16934,2013-10-21,2013-10-28,2013-11-02,5,1,5
SO68871,108,3599,14597,2013-10-21,2013-10-28,2013-11-02,35,1,35
SO72060,108,17135,28133,2013-11-30,2013-12-07,2013-12-12,35,1,35
SO72067,102,73,11071,2013-12-01,2013-12-08,2013-12-13,9,1,9
SO72069,108,10519,21517,2013-12-01,2013-12-08,2013-12-13,35,1,35
SO72078,186,16749,27747,2013-12-01,2013-12-08,2013-12-13,24,1,24
SO72086,195,7993,18991,2013-12-01,2013-12-08,2013-12-13,70,1,70
SO72098,102,14696,25694,2013-12-01,2013-12-08,2013-12-13,9,1,9
SO72108,106,5354,16352,2013-12-01,2013-12-08,2013-12-13,8,1,8
SO72152,195,7526,18524,2013-12-02,2013-12-09,2013-12-14,70,1,70
SO72158,122,4636,15634,2013-12-02,2013-12-09,2013-12-14,5,1,5
SO72158,108,4636,15634,2013-12-02,2013-12-09,2013-12-14,35,1,35
SO72173,122,14042,25040,2013-12-02,2013-12-09,2013-12-14,5,1,5
SO72176,102,13241,24239,2013-12-02,2013-12-09,2013-12-14,9,1,9
SO72185,198,2645,13643,2013-12-02,2013-12-09,2013-12-14,9,1,9
SO72203,122,3081,14079,2013-12-03,2013-12-10,2013-12-15,5,1,5
SO72236,102,356,11354,2013-12-03,2013-12-10,2013-12-15,9,1,9
SO72252,102,11937,22935,2013-12-03,2013-12-10,2013-12-15,9,1,9
SO72254,137,5353,16351,2013-12-03,2013-12-10,2013-12-15,2295,1,2295
SO54037,108,4118,15116,2013-03-07,2013-03-14,2013-03-19,35,1,35
SO54077,122,2778,13776,2013-03-08,2013-03-15,2013-03-20,5,1,5
SO54095,108,441,11439,2013-03-08,2013-03-15,2013-03-20,35,1,35
SO54108,108,5621,16619,2013-03-09,2013-03-16,2013-03-21,35,1,35
SO54138,102,17117,28115,2013-03-09,2013-03-16,2013-03-21,9,1,9
SO54138,198,17117,28115,2013-03-09,2013-03-16,2013-03-21,9,1,9
SO54153,122,17271,28269,2013-03-10,2013-03-17,2013-03-22,5,1,5
SO54212,108,3899,14897,2013-03-11,2013-03-18,2013-03-23,35,1,35
SO54244,102,11337,22335,2013-03-11,2013-03-18,2013-03-23,9,1,9
SO54254,198,3064,14062,2013-03-12,2013-03-19,2013-03-24,9,1,9
SO72267,102,4131,15129,2013-12-03,2013-12-10,2013-12-15,9,1,9
SO72269,108,15549,26547,2013-12-03,2013-12-10,2013-12-15,35,1,35
SO72297,195,17036,28034,2013-12-04,2013-12-11,2013-12-16,70,1,70
SO72304,108,3614,14612,2013-12-04,2013-12-11,2013-12-16,35,1,35
SO72341,108,18003,29001,2013-12-04,2013-12-11,2013-12-16,35,1,35
SO72374,108,6689,17687,2013-12-05,2013-12-12,2013-12-17,35,1,35
SO72388,122,14145,25143,2013-12-05,2013-12-12,2013-12-17,5,1,5
SO72396,130,5218,16216,2013-12-05,2013-12-12,2013-12-17,565,1,565
SO72410,122,2695,13693,2013-12-05,2013-12-12,2013-12-17,5,1,5
SO72419,108,15649,26647,2013-12-05,2013-12-12,2013-12-17,35,1,35
SO72425,102,4918,15916,2013-12-05,2013-12-12,2013-12-17,9,1,9
SO72425,106,4918,15916,2013-12-05,2013-12-12,2013-12-17,8,1,8
SO72428,102,13223,24221,2013-12-05,2013-12-12,2013-12-17,9,1,9
SO72435,122,7175,18173,2013-12-05,2013-12-12,2013-12-17,5,1,5
SO54299,106,1074,12072,2013-03-12,2013-03-19,2013-03-24,8,1,8
SO54342,106,8062,19060,2013-03-13,2013-03-20,2013-03-25,8,1,8
SO54350,122,3196,14194,2013-03-13,2013-03-20,2013-03-25,5,1,5
SO54418,122,3699,14697,2013-03-14,2013-03-21,2013-03-26,5,1,5
SO54421,102,9816,20814,2013-03-14,2013-03-21,2013-03-26,9,1,9
SO54421,194,9816,20814,2013-03-14,2013-03-21,2013-03-26,54,1,54
SO54434,198,12441,23439,2013-03-15,2013-03-22,2013-03-27,9,1,9
SO54441,194,642,11640,2013-03-15,2013-03-22,2013-03-27,54,1,54
SO54478,137,441,11439,2013-03-16,2013-03-23,2013-03-28,2295,1,2295
SO62814,108,11687,22685,2013-07-25,2013-08-01,2013-08-06,35,1,35
SO62914,122,6089,17087,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62929,108,12423,23421,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62938,102,12206,23204,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62945,122,14746,25744,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO53815,111,15900,26898,2013-03-03,2013-03-10,2013-03-15,55,1,55
SO53815,110,15900,26898,2013-03-03,2013-03-10,2013-03-15,35,1,35
SO64665,109,15532,26530,2013-08-20,2013-08-27,2013-09-01,35,1,35
SO64757,196,5604,16602,2013-08-22,2013-08-29,2013-09-03,70,1,70
SO64760,120,8044,19042,2013-08-22,2013-08-29,2013-09-03,5,1,5
SO64760,109,8044,19042,2013-08-22,2013-08-29,2013-09-03,35,1,35
SO64780,109,15113,26111,2013-08-22,2013-08-29,2013-09-03,35,1,35
SO64782,144,12020,23018,2013-08-22,2013-08-29,2013-09-03,540,1,540
SO64785,144,16181,27179,2013-08-22,2013-08-29,2013-09-03,540,1,540
SO64786,109,992,11990,2013-08-22,2013-08-29,2013-09-03,35,1,35
SO64799,109,9865,20863,2013-08-23,2013-08-30,2013-09-04,35,1,35
SO74801,110,742,11740,2014-01-18,2014-01-25,2014-01-30,35,1,35
SO74827,120,4385,15383,2014-01-19,2014-01-26,2014-01-31,5,1,5
SO74869,120,8379,19377,2014-01-20,2014-01-27,2014-02-01,5,1,5
SO74869,109,8379,19377,2014-01-20,2014-01-27,2014-02-01,35,1,35
SO74879,105,1692,12690,2014-01-21,2014-01-28,2014-02-02,159,1,159
SO74910,115,1778,12776,2014-01-21,2014-01-28,2014-02-02,35,1,35
SO74933,120,10533,21531,2014-01-22,2014-01-29,2014-02-03,5,1,5
SO74943,109,16385,27383,2014-01-23,2014-01-30,2014-02-04,35,1,35
SO74944,110,17636,28634,2014-01-23,2014-01-30,2014-02-04,35,1,35
SO74946,109,16482,27480,2014-01-23,2014-01-30,2014-02-04,35,1,35
SO74964,110,3964,14962,2014-01-23,2014-01-30,2014-02-04,35,1,35
SO53850,109,10551,21549,2013-03-04,2013-03-11,2013-03-16,35,1,35
SO53898,110,3045,14043,2013-03-05,2013-03-12,2013-03-17,35,1,35
SO53909,104,1124,12122,2013-03-05,2013-03-12,2013-03-17,120,1,120
SO53942,104,2146,13144,2013-03-06,2013-03-13,2013-03-18,120,1,120
SO53943,196,17304,28302,2013-03-06,2013-03-13,2013-03-18,70,1,70
SO53946,120,9530,20528,2013-03-06,2013-03-13,2013-03-18,5,1,5
SO53952,120,9965,20963,2013-03-06,2013-03-13,2013-03-18,5,1,5
SO57276,109,7008,18006,2013-05-01,2013-05-08,2013-05-13,35,1,35
SO57325,120,11737,22735,2013-05-02,2013-05-09,2013-05-14,5,1,5
SO57338,105,10820,21818,2013-05-02,2013-05-09,2013-05-14,159,1,159
SO57347,189,2346,13344,2013-05-02,2013-05-09,2013-05-14,50,1,50
SO57350,109,5786,16784,2013-05-02,2013-05-09,2013-05-14,35,1,35
SO57400,120,8930,19928,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57406,120,506,11504,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57406,115,506,11504,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO64811,104,14045,25043,2013-08-23,2013-08-30,2013-09-04,120,1,120
SO64876,120,6489,17487,2013-08-24,2013-08-31,2013-09-05,5,1,5
SO64909,120,14864,25862,2013-08-25,2013-09-01,2013-09-06,5,1,5
SO64948,189,824,11822,2013-08-26,2013-09-02,2013-09-07,50,1,50
SO64954,120,10198,21196,2013-08-26,2013-09-02,2013-09-07,5,1,5
SO64963,115,6222,17220,2013-08-26,2013-09-02,2013-09-07,35,1,35
SO57420,139,1691,12689,2013-05-03,2013-05-10,2013-05-15,2295,1,2295
SO57422,109,14077,25075,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO57444,120,12738,23736,2013-05-04,2013-05-11,2013-05-16,5,1,5
SO74987,120,9747,20745,2014-01-24,2014-01-31,2014-02-05,5,1,5
SO74987,110,9747,20745,2014-01-24,2014-01-31,2014-02-05,35,1,35
SO75002,110,6307,17305,2014-01-25,2014-02-01,2014-02-06,35,1,35
SO75015,120,3399,14397,2014-01-25,2014-02-01,2014-02-06,5,1,5
SO75045,196,7676,18674,2014-01-26,2014-02-02,2014-02-07,70,1,70
SO75050,120,10366,21364,2014-01-26,2014-02-02,2014-02-07,5,1,5
SO75074,109,13674,24672,2014-01-27,2014-02-03,2014-02-08,35,1,35
SO75075,120,2177,13175,2014-01-27,2014-02-03,2014-02-08,5,1,5
SO75075,109,2177,13175,2014-01-27,2014-02-03,2014-02-08,35,1,35
SO75081,111,2931,13929,2014-01-27,2014-02-03,2014-02-08,55,1,55
SO75082,189,15363,26361,2014-01-27,2014-02-03,2014-02-08,50,1,50
SO75088,109,3682,14680,2014-01-28,2014-02-04,2014-02-09,35,1,35
SO75088,189,3682,14680,2014-01-28,2014-02-04,2014-02-09,50,1,50
SO75099,111,10165,21163,2014-01-28,2014-02-04,2014-02-09,55,1,55
SO75123,105,7761,18759,2014-01-28,2014-02-04,2014-02-09,159,1,159
SO53978,141,491,11489,2013-03-07,2013-03-14,2013-03-19,2320,1,2320
SO53981,109,791,11789,2013-03-07,2013-03-14,2013-03-19,35,1,35
SO53986,120,15028,26026,2013-03-07,2013-03-14,2013-03-19,5,1,5
SO53996,120,6339,17337,2013-03-07,2013-03-14,2013-03-19,5,1,5
SO53996,110,6339,17337,2013-03-07,2013-03-14,2013-03-19,35,1,35
SO53997,105,742,11740,2013-03-07,2013-03-14,2013-03-19,159,1,159
SO54004,120,3631,14629,2013-03-07,2013-03-14,2013-03-19,5,1,5
SO54023,141,1173,12171,2013-03-07,2013-03-14,2013-03-19,2320,1,2320
SO54040,141,574,11572,2013-03-08,2013-03-15,2013-03-20,2320,1,2320
SO54040,110,574,11572,2013-03-08,2013-03-15,2013-03-20,35,1,35
SO54064,120,5003,16001,2013-03-08,2013-03-15,2013-03-20,5,1,5
SO64980,120,4417,15415,2013-08-26,2013-09-02,2013-09-07,5,1,5
SO64980,110,4417,15415,2013-08-26,2013-09-02,2013-09-07,35,1,35
SO64981,120,12555,23553,2013-08-26,2013-09-02,2013-09-07,5,1,5
SO64996,115,3767,14765,2013-08-26,2013-09-02,2013-09-07,35,1,35
SO64996,120,3767,14765,2013-08-26,2013-09-02,2013-09-07,5,1,5
SO64999,111,4486,15484,2013-08-26,2013-09-02,2013-09-07,55,1,55
SO65015,111,11270,22268,2013-08-26,2013-09-02,2013-09-07,55,1,55
SO65034,141,5589,16587,2013-08-27,2013-09-03,2013-09-08,2320,1,2320
SO65034,115,5589,16587,2013-08-27,2013-09-03,2013-09-08,35,1,35
SO65034,109,5589,16587,2013-08-27,2013-09-03,2013-09-08,35,1,35
SO65047,115,6221,17219,2013-08-27,2013-09-03,2013-09-08,35,1,35
SO65083,109,13106,24104,2013-08-27,2013-09-03,2013-09-08,35,1,35
SO65085,144,11605,22603,2013-08-27,2013-09-03,2013-09-08,540,1,540
SO54104,141,1609,12607,2013-03-09,2013-03-16,2013-03-21,2320,1,2320
SO54119,120,6725,17723,2013-03-09,2013-03-16,2013-03-21,5,1,5
SO53855,112,1192,12190,2013-03-04,2013-03-11,2013-03-16,2,1,2
SO64639,113,4068,15066,2013-08-20,2013-08-27,2013-09-01,25,1,25
SO64697,113,14260,25258,2013-08-21,2013-08-28,2013-09-02,25,1,25
SO64712,107,5822,16820,2013-08-21,2013-08-28,2013-09-02,22,1,22
SO64738,113,124,11122,2013-08-22,2013-08-29,2013-09-03,25,1,25
SO64740,116,187,11185,2013-08-22,2013-08-29,2013-09-03,21,1,21
SO64760,113,8044,19042,2013-08-22,2013-08-29,2013-09-03,25,1,25
SO64761,116,555,11553,2013-08-22,2013-08-29,2013-09-03,21,1,21
SO64804,107,1477,12475,2013-08-23,2013-08-30,2013-09-04,22,1,22
SO64827,116,15882,26880,2013-08-23,2013-08-30,2013-09-04,21,1,21
SO64827,112,15882,26880,2013-08-23,2013-08-30,2013-09-04,2,1,2
SO74762,112,4199,15197,2014-01-17,2014-01-24,2014-01-29,2,1,2
SO74770,107,11219,22217,2014-01-17,2014-01-24,2014-01-29,22,1,22
SO74833,112,8493,19491,2014-01-19,2014-01-26,2014-01-31,2,1,2
SO74839,107,2213,13211,2014-01-19,2014-01-26,2014-01-31,22,1,22
SO74847,187,2964,13962,2014-01-20,2014-01-27,2014-02-01,50,1,50
SO74869,107,8379,19377,2014-01-20,2014-01-27,2014-02-01,22,1,22
SO74882,112,17989,28987,2014-01-21,2014-01-28,2014-02-02,2,1,2
SO74883,112,18221,29219,2014-01-21,2014-01-28,2014-02-02,2,1,2
SO74910,112,1778,12776,2014-01-21,2014-01-28,2014-02-02,2,1,2
SO74933,107,10533,21531,2014-01-22,2014-01-29,2014-02-03,22,1,22
SO57406,112,506,11504,2013-05-03,2013-05-10,2013-05-15,2,1,2
SO57420,107,1691,12689,2013-05-03,2013-05-10,2013-05-15,22,1,22
SO75038,116,187,11185,2014-01-26,2014-02-02,2014-02-07,21,1,21
SO75040,112,3081,14079,2014-01-26,2014-02-02,2014-02-07,2,1,2
SO75050,112,10366,21364,2014-01-26,2014-02-02,2014-02-07,2,1,2
SO75081,107,2931,13929,2014-01-27,2014-02-03,2014-02-08,22,1,22
SO75107,107,3031,14029,2014-01-28,2014-02-04,2014-02-09,22,1,22
SO64832,107,3095,14093,2013-08-23,2013-08-30,2013-09-04,22,1,22
SO64835,187,3649,14647,2013-08-23,2013-08-30,2013-09-04,50,1,50
SO64876,112,6489,17487,2013-08-24,2013-08-31,2013-09-05,2,1,2
SO64909,113,14864,25862,2013-08-25,2013-09-01,2013-09-06,25,1,25
SO64911,112,12892,23890,2013-08-25,2013-09-01,2013-09-06,2,1,2
SO64963,112,6222,17220,2013-08-26,2013-09-02,2013-09-07,2,1,2
SO64964,193,691,11689,2013-08-26,2013-09-02,2013-09-07,54,1,54
SO64968,116,15781,26779,2013-08-26,2013-09-02,2013-09-07,21,1,21
SO64999,107,4486,15484,2013-08-26,2013-09-02,2013-09-07,22,1,22
SO65015,175,11270,22268,2013-08-26,2013-09-02,2013-09-07,2384,1,2384
SO65022,113,123,11121,2013-08-27,2013-09-03,2013-09-08,25,1,25
SO75123,107,7761,18759,2014-01-28,2014-02-04,2014-02-09,22,1,22
SO53884,112,523,11521,2013-03-05,2013-03-12,2013-03-17,2,1,2
SO53898,107,3045,14043,2013-03-05,2013-03-12,2013-03-17,22,1,22
SO53909,138,1124,12122,2013-03-05,2013-03-12,2013-03-17,2295,1,2295
SO53912,112,7726,18724,2013-03-05,2013-03-12,2013-03-17,2,1,2
SO53960,107,1910,12908,2013-03-06,2013-03-13,2013-03-18,22,1,22
SO53987,193,6239,17237,2013-03-07,2013-03-14,2013-03-19,54,1,54
SO53996,113,6339,17337,2013-03-07,2013-03-14,2013-03-19,25,1,25
SO53996,107,6339,17337,2013-03-07,2013-03-14,2013-03-19,22,1,22
SO53997,112,742,11740,2013-03-07,2013-03-14,2013-03-19,2,1,2
SO54023,107,1173,12171,2013-03-07,2013-03-14,2013-03-19,22,1,22
SO54031,138,909,11907,2013-03-07,2013-03-14,2013-03-19,2295,1,2295
SO54031,112,909,11907,2013-03-07,2013-03-14,2013-03-19,2,1,2
SO54054,112,12474,23472,2013-03-08,2013-03-15,2013-03-20,2,1,2
SO69738,109,10021,21019,2013-10-31,2013-11-07,2013-11-12,35,1,35
SO69745,109,10721,21719,2013-10-31,2013-11-07,2013-11-12,35,1,35
SO69751,110,2415,13413,2013-10-31,2013-11-07,2013-11-12,35,1,35
SO69761,104,7070,18068,2013-10-31,2013-11-07,2013-11-12,120,1,120
SO69774,189,6227,17225,2013-10-31,2013-11-07,2013-11-12,50,1,50
SO69795,105,1354,12352,2013-11-01,2013-11-08,2013-11-13,159,1,159
SO69816,196,8542,19540,2013-11-01,2013-11-08,2013-11-13,70,1,70
SO69831,115,529,11527,2013-11-01,2013-11-08,2013-11-13,35,1,35
SO69851,110,15637,26635,2013-11-01,2013-11-08,2013-11-13,35,1,35
SO73300,120,3276,14274,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73300,115,3276,14274,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73300,109,3276,14274,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73301,111,1529,12527,2013-12-17,2013-12-24,2013-12-29,55,1,55
SO73356,110,10464,21462,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73360,120,4548,15546,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73360,110,4548,15546,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73375,115,654,11652,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73379,139,7481,18479,2013-12-18,2013-12-25,2013-12-30,2295,1,2295
SO73379,110,7481,18479,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73401,144,13404,24402,2013-12-18,2013-12-25,2013-12-30,540,1,540
SO73401,109,13404,24402,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73421,120,11525,22523,2013-12-19,2013-12-26,2013-12-31,5,1,5
SO65586,120,11732,22730,2013-09-02,2013-09-09,2013-09-14,5,1,5
SO65613,141,3669,14667,2013-09-02,2013-09-09,2013-09-14,2320,1,2320
SO65613,104,3669,14667,2013-09-02,2013-09-09,2013-09-14,120,1,120
SO65655,120,4273,15271,2013-09-03,2013-09-10,2013-09-15,5,1,5
SO65679,109,13061,24059,2013-09-03,2013-09-10,2013-09-15,35,1,35
SO65704,120,4898,15896,2013-09-04,2013-09-11,2013-09-16,5,1,5
SO65708,115,3994,14992,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65708,109,3994,14992,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65710,109,8281,19279,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO69908,110,5648,16646,2013-11-02,2013-11-09,2013-11-14,35,1,35
SO69909,109,2183,13181,2013-11-02,2013-11-09,2013-11-14,35,1,35
SO69916,115,7974,18972,2013-11-02,2013-11-09,2013-11-14,35,1,35
SO69916,120,7974,18972,2013-11-02,2013-11-09,2013-11-14,5,1,5
SO69916,110,7974,18972,2013-11-02,2013-11-09,2013-11-14,35,1,35
SO69925,144,14940,25938,2013-11-02,2013-11-09,2013-11-14,540,1,540
SO65367,122,568,11566,2013-08-29,2013-09-05,2013-09-10,5,1,5
SO65368,122,14690,25688,2013-08-29,2013-09-05,2013-09-10,5,1,5
SO65385,108,15644,26642,2013-08-29,2013-09-05,2013-09-10,35,1,35
SO73060,106,5573,16571,2013-12-14,2013-12-21,2013-12-26,8,1,8
SO73094,102,16812,27810,2013-12-14,2013-12-21,2013-12-26,9,1,9
SO73099,153,5030,16028,2013-12-15,2013-12-22,2013-12-27,1701,1,1701
SO73121,122,16637,27635,2013-12-15,2013-12-22,2013-12-27,5,1,5
SO73157,194,7513,18511,2013-12-15,2013-12-22,2013-12-27,54,1,54
SO73166,102,15283,26281,2013-12-15,2013-12-22,2013-12-27,9,1,9
SO73168,194,4848,15846,2013-12-15,2013-12-22,2013-12-27,54,1,54
SO73195,122,17291,28289,2013-12-16,2013-12-23,2013-12-28,5,1,5
SO73207,195,654,11652,2013-12-16,2013-12-23,2013-12-28,70,1,70
SO73242,106,14858,25856,2013-12-16,2013-12-23,2013-12-28,8,1,8
SO73243,102,17080,28078,2013-12-16,2013-12-23,2013-12-28,9,1,9
SO73248,153,7806,18804,2013-12-16,2013-12-23,2013-12-28,1701,1,1701
SO69144,108,16462,27460,2013-10-25,2013-11-01,2013-11-06,35,1,35
SO69166,198,6327,17325,2013-10-26,2013-11-02,2013-11-07,9,1,9
SO69188,195,9385,20383,2013-10-26,2013-11-02,2013-11-07,70,1,70
SO69191,202,8217,19215,2013-10-26,2013-11-02,2013-11-07,64,1,64
SO69199,122,393,11391,2013-10-26,2013-11-02,2013-11-07,5,1,5
SO69207,122,1322,12320,2013-10-26,2013-11-02,2013-11-07,5,1,5
SO69215,108,5866,16864,2013-10-26,2013-11-02,2013-11-07,35,1,35
SO69255,137,6813,17811,2013-10-27,2013-11-03,2013-11-08,2295,1,2295
SO69255,108,6813,17811,2013-10-27,2013-11-03,2013-11-08,35,1,35
SO69260,106,16512,27510,2013-10-27,2013-11-03,2013-11-08,8,1,8
SO69291,195,3912,14910,2013-10-27,2013-11-03,2013-11-08,70,1,70
SO69323,125,8188,19186,2013-10-28,2013-11-04,2013-11-09,540,1,540
SO69335,186,1897,12895,2013-10-28,2013-11-04,2013-11-09,24,1,24
SO69343,108,3626,14624,2013-10-28,2013-11-04,2013-11-09,35,1,35
SO69357,122,568,11566,2013-10-28,2013-11-04,2013-11-09,5,1,5
SO69381,108,10589,21587,2013-10-28,2013-11-04,2013-11-09,35,1,35
SO69585,122,18041,29039,2013-10-29,2013-11-05,2013-11-10,5,1,5
SO69613,122,3144,14142,2013-10-29,2013-11-05,2013-11-10,5,1,5
SO69616,102,9646,20644,2013-10-29,2013-11-05,2013-11-10,9,1,9
SO69648,102,12993,23991,2013-10-29,2013-11-05,2013-11-10,9,1,9
SO65475,195,7999,18997,2013-08-31,2013-09-07,2013-09-12,70,1,70
SO65499,102,11375,22373,2013-08-31,2013-09-07,2013-09-12,9,1,9
SO65507,122,17141,28139,2013-09-01,2013-09-08,2013-09-13,5,1,5
SO65532,122,1654,12652,2013-09-01,2013-09-08,2013-09-13,5,1,5
SO65594,122,5934,16932,2013-09-02,2013-09-09,2013-09-14,5,1,5
SO54064,112,5003,16001,2013-03-08,2013-03-15,2013-03-20,2,1,2
SO54088,132,8025,19023,2013-03-08,2013-03-15,2013-03-20,565,1,565
SO54104,112,1609,12607,2013-03-09,2013-03-16,2013-03-21,2,1,2
SO54119,113,6725,17723,2013-03-09,2013-03-16,2013-03-21,25,1,25
SO54143,187,8547,19545,2013-03-09,2013-03-16,2013-03-21,50,1,50
SO54145,116,16967,27965,2013-03-09,2013-03-16,2013-03-21,21,1,21
SO54223,112,13527,24525,2013-03-11,2013-03-18,2013-03-23,2,1,2
SO54224,107,2845,13843,2013-03-11,2013-03-18,2013-03-23,22,1,22
SO54232,107,792,11790,2013-03-11,2013-03-18,2013-03-23,22,1,22
SO54232,187,792,11790,2013-03-11,2013-03-18,2013-03-23,50,1,50
SO72152,187,7526,18524,2013-12-02,2013-12-09,2013-12-14,50,1,50
SO72154,107,3900,14898,2013-12-02,2013-12-09,2013-12-14,22,1,22
SO72173,112,14042,25040,2013-12-02,2013-12-09,2013-12-14,2,1,2
SO72185,181,2645,13643,2013-12-02,2013-12-09,2013-12-14,2384,1,2384
SO72217,107,2377,13375,2013-12-03,2013-12-10,2013-12-15,22,1,22
SO72252,154,11937,22935,2013-12-03,2013-12-10,2013-12-15,1701,1,1701
SO72253,138,5622,16620,2013-12-03,2013-12-10,2013-12-15,2295,1,2295
SO72253,107,5622,16620,2013-12-03,2013-12-10,2013-12-15,22,1,22
SO72274,116,6908,17906,2013-12-04,2013-12-11,2013-12-16,21,1,21
SO72312,107,2278,13276,2013-12-04,2013-12-11,2013-12-16,22,1,22
SO72360,112,10184,21182,2013-12-05,2013-12-12,2013-12-17,2,1,2
SO54274,112,12338,23336,2013-03-12,2013-03-19,2013-03-24,2,1,2
SO54289,113,6104,17102,2013-03-12,2013-03-19,2013-03-24,25,1,25
SO54289,112,6104,17102,2013-03-12,2013-03-19,2013-03-24,2,1,2
SO54342,107,8062,19060,2013-03-13,2013-03-20,2013-03-25,22,1,22
SO54396,112,4868,15866,2013-03-14,2013-03-21,2013-03-26,2,1,2
SO54441,116,642,11640,2013-03-15,2013-03-22,2013-03-27,21,1,21
SO54444,112,187,11185,2013-03-15,2013-03-22,2013-03-27,2,1,2
SO54465,107,1927,12925,2013-03-15,2013-03-22,2013-03-27,22,1,22
SO62954,187,17904,28902,2013-07-28,2013-08-04,2013-08-09,50,1,50
SO62960,116,16435,27433,2013-07-28,2013-08-04,2013-08-09,21,1,21
SO62960,112,16435,27433,2013-07-28,2013-08-04,2013-08-09,2,1,2
SO62964,187,8779,19777,2013-07-28,2013-08-04,2013-08-09,50,1,50
SO72385,116,18472,29470,2013-12-05,2013-12-12,2013-12-17,21,1,21
SO57197,103,70,11068,2013-04-30,2013-05-07,2013-05-12,5,1,5
SO57242,103,1309,12307,2013-05-01,2013-05-08,2013-05-13,5,1,5
SO57331,103,6457,17455,2013-05-02,2013-05-09,2013-05-14,5,1,5
SO57348,103,8143,19141,2013-05-02,2013-05-09,2013-05-14,5,1,5
SO57351,103,6022,17020,2013-05-02,2013-05-09,2013-05-14,5,1,5
SO57366,103,10584,21582,2013-05-02,2013-05-09,2013-05-14,5,1,5
SO57376,103,9279,20277,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO57420,103,1691,12689,2013-05-03,2013-05-10,2013-05-15,5,1,5
SO75048,191,7776,18774,2014-01-26,2014-02-02,2014-02-07,54,1,54
SO53792,103,10301,21299,2013-03-03,2013-03-10,2013-03-15,5,1,5
SO53799,103,7125,18123,2013-03-03,2013-03-10,2013-03-15,5,1,5
SO53801,103,6439,17437,2013-03-03,2013-03-10,2013-03-15,5,1,5
SO53802,103,5385,16383,2013-03-03,2013-03-10,2013-03-15,5,1,5
SO53850,103,10551,21549,2013-03-04,2013-03-11,2013-03-16,5,1,5
